bit_count;stride;training_length;input;output;runtime
1;64;50;0;0;119415
1;64;50;0;0;114421
1;64;50;1;1;124638
1;64;50;0;1;134453
1;64;50;1;1;132311
1;64;50;0;0;128196
1;64;50;1;1;129042
1;64;50;0;0;118437
1;64;50;0;0;118324
1;64;50;1;1;140636
1;64;50;0;0;119894
1;64;50;0;0;139821
1;64;50;0;0;131381
1;64;50;0;1;135832
1;64;50;1;1;118334
1;64;50;0;0;126481
1;64;50;1;1;134883
1;64;50;1;1;132592
1;64;50;1;1;125049
1;64;50;0;0;125874
1;64;50;0;0;133063
1;64;50;1;1;130244
1;64;50;0;1;127162
1;64;50;1;1;120403
1;64;50;1;1;129177
1;64;50;1;1;127483
1;64;50;0;0;147219
1;64;50;1;1;136101
1;64;50;0;0;111751
1;64;50;0;1;134419
1;64;50;0;0;136308
1;64;50;0;1;133528
1;64;50;0;1;124578
1;64;50;1;1;126107
1;64;50;1;1;118213
1;64;50;0;0;122067
1;64;50;0;0;118595
1;64;50;1;1;142931
1;64;50;1;1;129153
1;64;50;0;1;143109
1;64;50;1;1;136974
1;64;50;1;1;126602
1;64;50;1;1;118399
1;64;50;1;1;132761
1;64;50;0;0;139850
1;64;50;1;1;144337
1;64;50;1;1;132616
1;64;50;1;1;125527
1;64;50;1;1;126051
1;64;50;1;1;129944
1;64;50;1;1;128169
1;64;50;0;0;127954
1;64;50;1;1;131157
1;64;50;0;0;142336
1;64;50;1;1;138656
1;64;50;0;0;159161
1;64;50;1;1;144336
1;64;50;0;1;118385
2;64;0;11;11;90343
2;64;0;11;11;68812
2;64;0;10;10;104777
2;64;0;10;11;66732
2;64;0;01;11;73862
2;64;0;11;11;68468
2;64;0;01;11;66923
2;64;0;01;11;68007
2;64;0;00;10;78349
2;64;0;11;11;108964
2;64;0;11;11;94762
2;64;0;11;11;82593
2;64;0;00;00;76358
2;64;0;10;11;90286
2;64;0;11;11;66690
2;64;0;01;11;77317
2;64;0;00;10;89860
2;64;0;01;11;95864
2;64;0;10;10;68756
2;64;0;01;11;75687
2;64;0;11;11;93176
2;64;0;00;10;83948
2;64;0;10;11;76381
2;64;0;10;11;76106
2;64;0;01;11;65928
2;64;0;01;11;76240
2;64;0;01;11;84011
2;64;0;01;11;74770
2;64;0;11;11;96922
2;64;0;11;10;68063
2;64;0;01;11;87176
2;64;0;00;10;84364
2;64;0;10;11;92604
2;64;0;11;11;86822
2;64;0;10;10;76814
2;64;0;00;01;77788
2;64;0;00;00;78541
2;64;0;11;11;75357
2;64;0;00;10;82195
2;64;0;00;11;84506
2;64;0;10;10;82441
2;64;0;01;11;76913
2;64;0;10;11;84726
2;64;0;00;01;69454
2;64;0;01;11;84643
2;64;0;10;11;84652
2;64;0;01;11;77756
2;64;0;10;11;69256
2;64;0;11;11;81325
2;64;0;00;10;83918
2;64;0;10;10;88007
2;64;0;01;11;83299
2;64;0;10;10;67565
2;64;0;10;10;66842
2;64;0;00;11;91848
2;64;0;10;10;82536
2;64;0;11;11;85158
2;64;0;10;10;77929
2;64;0;01;11;66046
2;64;0;11;11;67967
2;64;0;01;11;91774
2;64;0;10;10;75891
2;64;0;10;10;83906
2;64;0;11;11;67521
2;64;0;00;11;70088
2;64;0;01;11;73175
2;64;0;11;11;95391
2;64;0;11;11;78626
2;64;0;10;10;83739
2;64;0;01;11;92431
2;64;0;00;00;83227
2;64;0;00;00;68262
2;64;0;10;10;92494
2;64;0;00;10;83901
2;64;0;10;10;83407
2;64;0;11;11;100663
2;64;0;01;11;90363
2;64;0;10;11;90198
2;64;0;00;11;92007
2;64;0;11;11;75694
2;64;0;11;11;87222
2;64;0;00;00;75456
2;64;0;11;11;76782
2;64;0;01;11;82242
2;64;0;01;11;82743
2;64;0;11;11;93576
2;64;0;10;11;82910
2;64;0;11;11;82717
2;64;0;01;11;83506
2;64;0;01;11;106047
2;64;0;11;11;87150
2;64;0;11;11;77236
2;64;0;11;11;88407
2;64;0;10;10;187704
2;64;0;01;11;83498
2;64;0;00;00;85311
2;64;0;01;11;67611
2;64;0;10;11;84587
2;64;0;01;11;75725
2;64;0;00;00;75671
2;64;10;11;10;103044
2;64;10;11;11;91072
2;64;10;10;10;83890
2;64;10;10;11;92049
2;64;10;01;01;100792
2;64;10;11;11;94715
2;64;10;01;01;83543
2;64;10;01;00;104860
2;64;10;00;00;83164
2;64;10;11;11;101013
2;64;10;11;11;107676
