n_b;n_a;stride;training_length;input;output;runtime
25;1;4096;20;1011000010101001011000111;0000000000000001011000111;301471
25;1;4096;20;0001110100000111100110000;0000000000000111100110000;292272
25;1;4096;20;1111100101111001011000010;0000000000001001011000010;285224
25;1;4096;20;0000111101001111000001110;0000000000000011000001110;281117
25;1;4096;20;1111100001110101101001001;0000000000000101101001001;380268
25;1;4096;20;0000011000110110011011101;0000000000000110011011101;294925
25;1;4096;20;1110110001000111010110101;0000000000000111010110101;287007
25;1;4096;20;0011111001001101000100101;0000000000000101000100101;283517
25;1;4096;20;0000010000000100101110011;0000000000000100101110011;288530
25;1;4096;20;1101001000100111101110111;0000000000000111101110111;358351
25;1;4096;20;1111111101011101110100101;0000000000000101110100101;294907
25;1;4096;20;0000010111010111001001000;0000000000000111001001000;289977
25;1;4096;20;1110110000110101000001010;0000000000000101000001010;461280
25;1;4096;20;1010100000101010111100111;0000000000000010111100111;299415
25;1;4096;20;0100101100000100001000110;0000000000000100001000110;278708
25;1;4096;20;0111110011000111110001000;0000000000000111110001000;290004
25;1;4096;20;0110100110100100011100100;0000000000000100011100100;288161
25;1;4096;20;1111001110100100110110111;0000000000000100110110111;288607
25;1;4096;20;0111111001000010001101000;0000000000000010001101000;293648
25;1;4096;20;1111000111011100000011100;0000000000001100000011100;283945
25;1;4096;20;0000001011010100110011010;0000000000000000000000000;290299
25;1;4096;20;1010011001011001001101101;0000000000000001001101101;285072
25;1;4096;20;1001100010110010001000110;0000000000000010001000110;304656
25;1;4096;20;0110010010101111101000100;0000000000001111101000100;296941
25;1;4096;20;0001110011101110011111001;0000000000000110011111001;279969
25;1;4096;20;1001110110000101110010010;0000000000000101110010010;290717
25;1;4096;20;1110110001110110101000101;0000000000000110101000101;291316
25;1;4096;20;1111110110100001111000110;0000000000000001111000110;293381
25;1;4096;20;0000010101100011111100111;0000000000000011111100111;397282
25;1;4096;20;0111110110100010111111100;0000000000000010111111100;300384
25;1;4096;20;1000001100111111000101010;0000000000000111000101010;301089
25;1;4096;20;1100011110111010010011001;0000000000001010010011001;338078
25;1;4096;20;0000010000111010110100010;0000000000001010110100010;296333
25;1;4096;20;1000011100101000010011110;0000000000001000010011110;293521
25;1;4096;20;1010000001111101000001000;0000000000001101000001000;290928
25;1;4096;20;1000110101010110101000110;0000000000000110101000110;302503
25;1;4096;20;1100001010110011000111111;0000000000000011000111111;460090
25;1;4096;20;0001010001010110111011010;0000000000000110111011010;292206
25;1;4096;20;1100110011110001101101001;0000000000000001101101001;299944
25;1;4096;20;0000011000001011111101111;0000000000000011111101111;293567
25;1;4096;20;1110001011010000000111001;0000000000000000000111001;280822
25;1;4096;20;1111110100010100000110010;0000000000000000000000000;280940
25;1;4096;20;0111001101000001011000010;0000000000000001011000010;387746
25;1;4096;20;1001000000110001000101011;1111101111111111111111111;283963
25;1;4096;20;0111011011111110010101000;0000000000000110010101000;289260
25;1;4096;20;0001110001010010101100001;0000000000000010101100001;404774
25;1;4096;20;0101100001101010100010111;0000000000000000100010111;298175
25;1;4096;20;1001011110101101110001111;0000000000000001110001111;294739
25;1;4096;20;0110110000110001010001010;0000000000000001010001010;295387
25;1;4096;20;0101111101001100100011101;0000000000000100100011101;366288
25;1;4096;20;0101010010000111001000000;1111111111111111111011111;299034
25;1;4096;20;1000000110011010010010100;0000000000001010010010100;294048
25;1;4096;20;1000010010100110110111110;0000000000000110110111110;278207
25;1;4096;20;1010110110011110000010000;0000000000001110000010000;289157
25;1;4096;20;1100000101100011101110110;0000000000000011101110110;297257
25;1;4096;20;1011110100011111111010011;0000000000000111111010011;452890
25;1;4096;20;0001101111100100011100001;1111111111111111111111111;285663
25;1;4096;20;0110001010111101010110010;0000000000000101010110010;294055
25;1;4096;20;1010011011110010001110000;0000000000000010001110000;288980
25;1;4096;20;0010110000000101000000011;0000000000000101000000011;457982
25;1;4096;20;0001100001010000101000011;1111111111111111111111111;310910
25;1;4096;20;1011110011110111000011100;0000000000000111000011100;286045
25;1;4096;20;1011110100110010011010111;1111111111111111111111111;431950
25;1;4096;20;0111111000010101111110001;0000000000000101111110001;286037
25;1;4096;20;0001010110001010000000101;0000000000001010000000101;289101
25;1;4096;20;1011010010101010101110011;0000000000000010101110011;278305
25;1;4096;20;0000010101110100101001110;0000000000000100101001110;303502
25;1;4096;20;1000111000000100010101111;0000000000000100010101111;283864
25;1;4096;20;0110001010000011101110001;0000000000000011101110001;415178
25;1;4096;20;1101110101101011001000001;0000000000000000000000000;296603
25;1;4096;20;0111101101101010000001011;0000000000001010000001011;284476
25;1;4096;20;1001011010110000100110111;0000000000000000100110111;283195
25;1;4096;20;1010000000000101000111011;0000000000000101000111011;293355
25;1;4096;20;0100110010110000010001110;0000000000000000000000000;287199
25;1;4096;20;1000011111110110010100001;0000000000000110010100001;440661
25;1;4096;20;1000110111100110100100000;1111111111110111111111111;287756
25;1;4096;20;1100000111101101000000001;1111111111111111111101111;293483
25;1;4096;20;0100001001010010001001110;0000000000000010001001110;302770
25;1;4096;20;1101110110010111111001101;0000000000000111111001101;295762
25;1;4096;20;1000101011101010010010100;0000000000001010010010100;280874
26;1;4096;20;11011010011100011001100111;00000000000000011001100111;295004
26;1;4096;20;11011010011100011001100111;00000000000000011001100111;399345
26;1;4096;20;11010001000111111111111010;11111111111111111111111111;284665
26;1;4096;20;00110110001101000100111010;00000000000000000100111010;293849
26;1;4096;20;10010000100011001111011101;00000000000000001111011101;301079
26;1;4096;20;00011010101101110100011011;00000000000000000100011011;494577
26;1;4096;20;01000110001011100110111101;00000000000000100110111101;297279
26;1;4096;20;11001110110100001111110101;00000000000000001111110101;298937
26;1;4096;20;01001000101001100001111000;00000000000000100001111000;300898
26;1;4096;20;11101001010111001000000011;00000000000000000000000011;410292
26;1;4096;20;01001001101001100001101111;00000000000000100001101111;377056
26;1;4096;20;01011101011001011010111111;00000000000000011010111111;302691
26;1;4096;20;00101100101001001011010000;00000000000001001011010000;297131
26;1;4096;20;11101111110111110110101010;00000000000000110110101010;292921
26;1;4096;20;10000101111000010000011011;00000000000000010000011011;299685
26;1;4096;20;11001111010110011011010101;00000000000000011011010101;631580
26;1;4096;20;00100010011111110101111100;00000000000000110101111100;290957
26;1;4096;20;11011111111010110110111001;00000000000000110110111001;289583
26;1;4096;20;11010011110001111001010110;00000000000000101001010110;289208
26;1;4096;20;10001110000111100000011001;00000000000000000000011001;295340
26;1;4096;20;11011000010101001011000111;00000000000000001011000111;292151
26;1;4096;20;10001110100000111100110000;00000000000000111100110000;283919
26;1;4096;20;01111100101111001011000010;00000000000001001011000010;300032
26;1;4096;20;10000111101001111000001110;11111111111111111111111111;296605
26;1;4096;20;01111100001110101101001001;00000000000000101101001001;302691
26;1;4096;20;00000011000110110011011101;00000000000000110011011101;291703
26;1;4096;20;01110110001000111010110101;00000000000000111010110101;292641
26;1;4096;20;00011111001001101000100101;00000000000000101000100101;429727
26;1;4096;20;00000010000000100101110011;00000000000000100101110011;301077
26;1;4096;20;01101001000100111101110111;00000000000000011101110111;303964
26;1;4096;20;01111111101011101110100101;00000000000000101110100101;286549
26;1;4096;20;00000010111010111001001000;00000000000000111001001000;291768
26;1;4096;20;01110110000110101000001010;00000000000000101000001010;295318
26;1;4096;20;01010100000101010111100111;00000000000000010111100111;303631
26;1;4096;20;10100101100000100001000110;00000000000000100001000110;300004
26;1;4096;20;00111110011000111110001000;00000000000000111110001000;295799
26;1;4096;20;00110100110100100011100100;00000000000000000000000100;434758
26;1;4096;20;11111001110100100110110111;00000000000000100110110111;302218
26;1;4096;20;10111111001000010001101000;00000000000000010001101000;288246
26;1;4096;20;01111000111011100000011100;00000000000001100000011100;295489
26;1;4096;20;10000001011010100110011010;00000000000000000000001010;452619
26;1;4096;20;01010011001011001001101101;00000000000001001001101101;302772
26;1;4096;20;01001100010110010001000110;00000000000000010001000110;383411
26;1;4096;20;10110010010101111101000100;00000000000001111101000100;307875
26;1;4096;20;00001110011101110011111001;00000000000000110011111001;301884
26;1;4096;20;11001110110000101110010010;00000000000000101110010010;375623
26;1;4096;20;01110110001110110101000101;00000000000000110101000101;301745
26;1;4096;20;01111110110100001111000110;00000000000000001111000110;312668
26;1;4096;20;00000010101100011111100111;00000000000000011111100111;291105
26;1;4096;20;00111110110100010111111100;00000000000000010111111100;601196
26;1;4096;20;01000001100111111000101010;00000000000000011000101010;305015
26;1;4096;20;01100011110111010010011001;00000000000001010010011001;308593
26;1;4096;20;10000010000111010110100010;00000000000001010110100010;400912
26;1;4096;20;11000011100101000010011110;00000000000001000010011110;297842
26;1;4096;20;01010000001111101000001000;00000000000001101000001000;414208
26;1;4096;20;11000110101010110101000110;00000000000000110101000110;299571
26;1;4096;20;01100001010110011000111111;00000000000000001000111111;413276
26;1;4096;20;00001010001010110111011010;11111111111110111111111111;282639
26;1;4096;20;11100110011110001101101001;00000000000000001101101001;343456
26;1;4096;20;00000011000001011111101111;00000000000000011111101111;299016
26;1;4096;20;01110001011010000000111001;00000000000000000000111001;299296
26;1;4096;20;11111110100010100000110010;00000000000000100000110010;294021
26;1;4096;20;00111001101000001011000010;00000000000000001011000010;316673
26;1;4096;20;11001000000110001000101011;00000000000000001000101011;313092
26;1;4096;20;00111011011111110010101000;00000000000001110010101000;307302
26;1;4096;20;10001110001010010101100001;00000000000000010101100001;443444
26;1;4096;20;10101100001101010100010111;00000000000000000100010111;394841
26;1;4096;20;11001011110101101110001111;00000000000000001110001111;299996
26;1;4096;20;00110110000110001010001010;00000000000000001010001010;298908
26;1;4096;20;00101111101001100100011101;00000000000000100100011101;301701
26;1;4096;20;00101010010000111001000000;00000000000000111001000000;296373
26;1;4096;20;11000000110011010010010100;00000000000001010010010100;498251
26;1;4096;20;11000010010100110110111110;11111111111111111111111111;375289
26;1;4096;20;11010110110011110000010000;00000000000001110000010000;299681
26;1;4096;20;11100000101100011101110110;00000000000000011101110110;291959
26;1;4096;20;01011110100011111111010011;00000000000000111111010011;293388
26;1;4096;20;10001101111100100011100001;00000000000000000011100000;628396
26;1;4096;20;10110001010111101010110010;00000000000000000000000000;306317
26;1;4096;20;01010011011110010001110000;00000000000000010001110000;307972
26;1;4096;20;10010110000000101000000011;00000000000000101000000011;311600
26;1;4096;20;10001100001010000101000011;00000000000000000101000011;303268
26;1;4096;20;11011110011110111000011100;00000000000000111000011100;289536
26;1;4096;20;01011110100110010011010111;00000000000000010011010111;302106
26;1;4096;20;10111111000010101111110001;00000000000000101111110001;288044
26;1;4096;20;00001010110001010000000101;00000000000001010000000101;299308
26;1;4096;20;01011010010101010101110011;00000000000000010101110011;409655
26;1;4096;20;00000010101110100101001110;00000000000000100101001110;297123
26;1;4096;20;01000111000000100010101111;00000000000000100010101111;311443
26;1;4096;20;10110001010000011101110001;00000000000000011101110001;289109
26;1;4096;20;11101110101101011001000001;00000000000001011001000001;286539
26;1;4096;20;00111101101101010000001011;00000000000001010000001011;311885
26;1;4096;20;01001011010110000100110111;00000000000000000100110111;304797
26;1;4096;20;01010000000000101000111011;00000000000000101000111011;294907
26;1;4096;20;00100110010110000010001110;00000000000000000010001110;298237
26;1;4096;20;11000011111110110010100001;00000000000000110010100001;300577
26;1;4096;20;11000110111100110100100000;00000000000000110100100000;381222
26;1;4096;20;11100000111101101000000001;00000000000001101000000001;289658
26;1;4096;20;00100001001010010001001110;00000000000000010001001110;294086
26;1;4096;20;11101110110010111111001101;00000000000000111111001101;292856
26;1;4096;20;01000101011101010010010100;00000000000001010010010100;289608
27;1;4096;20;011011010011100011001100111;000000000000000011001100111;369252
27;1;4096;20;011011010011100011001100111;000000000000000011001100111;291005
27;1;4096;20;111010001000111111111111010;000000000000000111111111010;304694
27;1;4096;20;000110110001101000100111010;000000000000001000100111010;293777
27;1;4096;20;110010000100011001111011101;000000000000000001111011101;312973
27;1;4096;20;000011010101101110100011011;000000000000000010100011011;294745
27;1;4096;20;001000110001011100110111101;000000000000000100110111101;306100
27;1;4096;20;111001110110100001111110101;000000000000000001111110101;298213
27;1;4096;20;101001000101001100001111000;000000000000000100001111000;304083
27;1;4096;20;111101001010111001000000011;000000000000001001000000011;312834
27;1;4096;20;101001001101001100001101111;000000000000000000000000000;301138
27;1;4096;20;101011101011001011010111111;000000000000000011010111111;491369
27;1;4096;20;000101100101001001011010000;000000000000001001011010000;302356
27;1;4096;20;111101111110111110110101010;000000000000000110110101010;292467
27;1;4096;20;010000101111000010000011011;000000000000000010000011011;313669
27;1;4096;20;111001111010110011011010101;000000000000000011011010101;296343
27;1;4096;20;100100010011111110101111100;000000000000000110101111100;303946
27;1;4096;20;011011111111010110110111001;000000000000000110110111001;298059
27;1;4096;20;111010011110001111001010110;000000000000000111001010110;290509
27;1;4096;20;010001110000111100000011001;000000000000000100000011001;318729
27;1;4096;20;111011000010101001011000111;000000000000000001011000111;298885
27;1;4096;20;010001110100000111100110000;000000000000000111100110000;300182
27;1;4096;20;001111100101111001011000010;000000000000001001011000010;303564
27;1;4096;20;010000111101001111000001110;000000000000000011000001110;293301
27;1;4096;20;101111100001110101101001001;000000000000000101101001001;463157
27;1;4096;20;000000011000110110011011101;000000000000000110011011101;301485
27;1;4096;20;001110110001000111010110101;000000000000000111010110101;288776
27;1;4096;20;000011111001001101000100101;000000000000000000000000000;292377
27;1;4096;20;000000010000000100101110011;000000000000000100101110011;341267
27;1;4096;20;101101001000100111101110111;000000000000000111101110111;303680
27;1;4096;20;001111111101011101110100101;000000000000000101110100101;465301
27;1;4096;20;100000010111010111001001000;000000000000000111001001000;307504
27;1;4096;20;001110110000110101000001010;000000000000000101000001010;291597
27;1;4096;20;101010100000101010111100111;000000000000000010111100111;308154
27;1;4096;20;110100101100000100001000110;000000000000000100001000110;302625
27;1;4096;20;100111110011000111110001000;000000000000000111110001000;466624
27;1;4096;20;000110100110100100011100100;000000000000000100011100100;314906
27;1;4096;20;111111001110100100110110111;000000000000000100110110111;298126
27;1;4096;20;010111111001000010001101000;111111111110111111111111111;303476
27;1;4096;20;001111000111011100000011100;000000000000001100000011100;416891
27;1;4096;20;010000001011010100110011010;000000000000000100110011010;298697
27;1;4096;20;101010011001011001001101101;000000000000000001001101101;312398
27;1;4096;20;001001100010110010001000110;000000000000000000000000110;364838
27;1;4096;20;010110010010101111101000100;000000000000001111101000100;302792
27;1;4096;20;100001110011101110011111001;000000000000000110011111001;307498
27;1;4096;20;011001110110000101110010010;000000000000000101110010010;298913
27;1;4096;20;101110110001110110101000101;000000000000000110101000101;306538
27;1;4096;20;101111110110100001111000110;000000000000000001111000110;312614
27;1;4096;20;100000010101100011111100111;000000000000000011111100111;365046
27;1;4096;20;100111110110100010111111100;000000000000000010111111100;297670
27;1;4096;20;101000001100111111000101010;000000000000000111000101010;308679
27;1;4096;20;001100011110111010010011001;000000000000001010010011001;307968
27;1;4096;20;010000010000111010110100010;000000000000001010110100010;299699
27;1;4096;20;111000011100101000010011110;000000000000001000010011110;301279
27;1;4096;20;001010000001111101000001000;000000000000001101000001000;310229
27;1;4096;20;011000110101010110101000110;000000000000000110101000110;294548
27;1;4096;20;101100001010110011000111111;000000000000000000000000000;304367
27;1;4096;20;000001010001010110111011010;000000000000000110111011010;299776
27;1;4096;20;111100110011110001101101001;000000000000000001101101001;307732
27;1;4096;20;100000011000001011111101111;000000000000000011111101111;300566
27;1;4096;20;001110001011010000000111001;000000000000000000000111001;285601
27;1;4096;20;011111110100010100000110010;000000000000000100000110010;307173
27;1;4096;20;000111001101000001011000010;000000000000000001011000010;295639
27;1;4096;20;111001000000110001000101011;000000000000000001000101011;384464
27;1;4096;20;000111011011111110010101000;000000000000001110010101000;290981
27;1;4096;20;010001110001010010101100001;000000000000000010101100001;307607
27;1;4096;20;010101100001101010100010111;000000000000000000100010111;307065
27;1;4096;20;111001011110101101110001111;000000000000000001110001111;306554
27;1;4096;20;100110110000110001010001010;111111111111111111111111111;318318
27;1;4096;20;000101111101001100100011101;000000000000000100100011101;306764
27;1;4096;20;000101010010000111001000000;000000000000000000000000000;488082
27;1;4096;20;011000000110011010010010100;000000000000001010010010100;301708
27;1;4096;20;011000010010100110110111110;000000000000000110110111110;291441
27;1;4096;20;011010110110011110000010000;000000000000001110000010000;310221
27;1;4096;20;011100000101100011101110110;000000000000000011101110110;294933
27;1;4096;20;001011110100011111111010011;000000000000000111111010011;287126
27;1;4096;20;110001101111100100011100001;000000000000000100011100001;443682
27;1;4096;20;010110001010111101010110010;000000000000000101010110010;295695
27;1;4096;20;001010011011110010001110000;000000000000000010001110000;384147
27;1;4096;20;010010110000000101000000011;000000000000000101000000011;419108
27;1;4096;20;010001100001010000101000011;000000000000000000101000011;438443
27;1;4096;20;111011110011110111000011100;000000000000000111000011100;335360
27;1;4096;20;001011110100110010011010111;000000000000000010011010111;310294
27;1;4096;20;110111111000010101111110001;000000000000000000000010001;435936
27;1;4096;20;000001010110001010000000101;000000000000001010000000101;314738
27;1;4096;20;101011010010101010101110011;000000000000000000000000000;312094
27;1;4096;20;000000010101110100101001110;000000000000000000101001110;313294
27;1;4096;20;001000111000000100010101111;000000000000000100010101111;307557
27;1;4096;20;010110001010000011101110001;000000000000000010101100001;481722
27;1;4096;20;111101110101101011001000001;111111101111111111111111111;299367
27;1;4096;20;100111101101101010000001011;000000000000001010000001011;308880
27;1;4096;20;001001011010110000100110111;000000000000000000100110111;299695
27;1;4096;20;101010000000000101000111011;111111101011111111111111011;389457
27;1;4096;20;100100110010110000010001110;000000000000000000010001110;310284
27;1;4096;20;111000011111110110010100001;000000000000000110010100001;297513
27;1;4096;20;011000110111100110100100000;000000000000000110100100000;298842
27;1;4096;20;011100000111101101000000001;000000000000001101000000001;393171
27;1;4096;20;100100001001010010001001110;000000000000000000001001110;526167
27;1;4096;20;011101110110010111111001101;000000000000000111111001101;618615
27;1;4096;20;101000101011101010010010100;000000000000001010010010100;303343
28;1;4096;20;0011011010011100011001100111;0000000000000000011001100111;326947
28;1;4096;20;0011011010011100011001100111;0000000000000000000000000111;598854
28;1;4096;20;1111010001000111111111111010;0000000000000000011111111010;318502
28;1;4096;20;1000110110001101000100111010;0000000000000001000100111010;408558
28;1;4096;20;1110010000100011001111011101;0000000000000000001111011101;375344
28;1;4096;20;1000011010101101110100011011;0000000000000000010100011011;439278
28;1;4096;20;0001000110001011100110111101;0000000000000000100110111101;304400
28;1;4096;20;1111001110110100001111110101;0000000000000000000000000000;312642
28;1;4096;20;1101001000101001100001111000;0000000000000000000000000000;307115
28;1;4096;20;0111101001010111001000000011;0000000000000000000000000000;377228
28;1;4096;20;0101001001101001100001101111;0000000000000000000000000111;409452
28;1;4096;20;1101011101011001011010111111;0000000000000000011010111111;319502
28;1;4096;20;0000101100101001001011010000;0000000000000000001011010000;334507
28;1;4096;20;1111101111110111110110101010;0000000000000000110110101010;294033
28;1;4096;20;1010000101111000010000011011;0000000000000000010000011011;471990
28;1;4096;20;0111001111010110011011010101;0000000000000000000000000000;321155
28;1;4096;20;1100100010011111110101111100;0000000000000000110101111100;299342
28;1;4096;20;0011011111111010110110111001;0000000000000000110110111001;314093
28;1;4096;20;1111010011110001111001010110;0000000000000000111001010110;316372
28;1;4096;20;1010001110000111100000011001;0000000000000001100000011001;306782
28;1;4096;20;0111011000010101001011000111;0000000000000000001011000111;320903
28;1;4096;20;0010001110100000111100110000;0000000000000000111100110000;318920
28;1;4096;20;0001111100101111001011000010;0000000000000001001011000010;310042
28;1;4096;20;0010000111101001111000001110;0000000000000000011000001110;306635
28;1;4096;20;1101111100001110101101001001;0000000000000000101101001001;302367
28;1;4096;20;1000000011000110110011011101;0000000000000000110011011101;293101
28;1;4096;20;1001110110001000111010110101;0000000000000000111010110101;295790
28;1;4096;20;1000011111001001101000100101;0000000000000001101000100101;359284
28;1;4096;20;1000000010000000100101110011;0000000000000000100101110011;312156
28;1;4096;20;0101101001000100111101110111;0000000000000000111101110111;306290
28;1;4096;20;1001111111101011101110100101;0000000000000000101110100101;293937
28;1;4096;20;1100000010111010111001001000;0000000000000000000000000000;527701
28;1;4096;20;0001110110000110101000001010;0000000000000000101000001010;320655
28;1;4096;20;1101010100000101010111100111;0000000000000000010111100111;305042
28;1;4096;20;1110100101100000100001000110;0000000000000000100001000110;312487
28;1;4096;20;1100111110011000111110001000;0000000000000000111110001000;300226
28;1;4096;20;0000110100110100100011100100;0000000000000000100011100100;488971
28;1;4096;20;1111111001110100100110110111;0000000000000000100110110111;315434
28;1;4096;20;1010111111001000010001101000;0000000000000000000000101000;354875
28;1;4096;20;0001111000111011100000011100;0000000000000001100000011100;316997
28;1;4096;20;1010000001011010100110011010;0000000000000000100110011010;403644
28;1;4096;20;1101010011001011001001101101;0000000000000001001001101101;324493
28;1;4096;20;1001001100010110010001000110;0000000000000000010001000110;304864
28;1;4096;20;1010110010010101111101000100;0000000000000001111101000100;308016
28;1;4096;20;0100001110011101110011111001;0000000000000000110010111001;348993
28;1;4096;20;1011001110110000101110010010;0000000000000000101110010010;308797
28;1;4096;20;1101110110001110110101000101;0000000000000000110101000101;318073
28;1;4096;20;0101111110110100001111000110;0000000000000000000000000000;319595
28;1;4096;20;1100000010101100011111100111;0000000000000000011111100111;308033
28;1;4096;20;1100111110110100010111111100;0000000000000000000000000000;313219
28;1;4096;20;1101000001100111111000101010;1111111111110111111111111111;397430
28;1;4096;20;1001100011110111010010011001;0000000000000000000000000000;329323
28;1;4096;20;1010000010000111010110100010;0000000000000001010110100010;319502
28;1;4096;20;0111000011100101000010011110;0000000000000001000010011110;313966
28;1;4096;20;1001010000001111101000001000;0000000000000000000000000000;312517
28;1;4096;20;1011000110101010110101000110;0000000000000000110101000110;308200
28;1;4096;20;1101100001010110011000111111;0000000000000000000000000000;460595
28;1;4096;20;0000001010001010110111011010;0000000000000000110111011010;302655
28;1;4096;20;1111100110011110001101101001;0000000000000000001101101001;383851
28;1;4096;20;0100000011000001011111101111;0000000000000000011111101111;309539
28;1;4096;20;1001110001011010000000111001;0000000000000000000000111001;319127
28;1;4096;20;1011111110100010100000110010;0000000000000000000000000000;310140
28;1;4096;20;0000111001101000001011000010;0000000000000000001011000010;305439
28;1;4096;20;0111001000000110001000101011;0000000000000000000000000000;305386
28;1;4096;20;1000111011011111110010101000;1111111111111111111111111111;321468
28;1;4096;20;1010001110001010010101100001;0000000000000000010101100001;466816
28;1;4096;20;0010101100001101010100010111;1111111111101111111111111111;424387
28;1;4096;20;1111001011110101101110001111;0000000000000000001110001111;300950
28;1;4096;20;1100110110000110001010001010;0000000000000000000000000000;302848
28;1;4096;20;0000101111101001100100011101;0000000000000000100100011101;289240
28;1;4096;20;1000101010010000111001000000;1111111111111111111111111111;331989
28;1;4096;20;1011000000110011010010010100;0000000000000001010010010100;311736
28;1;4096;20;1011000010010100110110111110;0000000000000000110110111110;311625
28;1;4096;20;1011010110110011110000010000;0000000000000001110000010000;316013
28;1;4096;20;1011100000101100011101110110;0000000000000000011101110110;301156
28;1;4096;20;1001011110100011111111010011;0000000000000000111111010011;317486
28;1;4096;20;1110001101111100100011100001;0000000000000000100011100001;316124
28;1;4096;20;0010110001010111101010110010;0000000000000000101010110010;308227
28;1;4096;20;0001010011011110010001110000;0000000000000000010001110000;485636
28;1;4096;20;0010010110000000101000000011;0000001110100000101100000011;316388
28;1;4096;20;0010001100001010000101000011;0000000000000000000101000011;290281
28;1;4096;20;1111011110011110111000011100;0000000000000000000000000000;309213
28;1;4096;20;0001011110100110010011010111;0000000000000000010011010111;308049
28;1;4096;20;1110111111000010101111110001;0000000000000000101111110001;304127
28;1;4096;20;0000001010110001010000000101;0000000000000000000000000000;321588
28;1;4096;20;0101011010010101010101110011;0000000000000000010101110011;303280
28;1;4096;20;1000000010101110100101001110;0000000000000000100101001110;309772
28;1;4096;20;1001000111000000100010101111;0000000000000000000000000000;306688
28;1;4096;20;1010110001010000011101110001;0000000000000000011101110001;408021
28;1;4096;20;0111101110101101011001000001;0000000000000001011001000001;308269
28;1;4096;20;1100111101101101010000001011;0000000000000001010000001011;296756
28;1;4096;20;1001001011010110000100110111;0000000000000000000100110111;629831
28;1;4096;20;1101010000000000101000111011;0000000000000000101000111011;316152
28;1;4096;20;0100100110010110000010001110;0000000000000000000010001110;313287
28;1;4096;20;0111000011111110110010100001;0000000000000000110010100001;303141
28;1;4096;20;1011000110111100110100100000;0000000000000000000000000000;306726
28;1;4096;20;0011100000111101101000000001;0000000000000001101000000001;308724
28;1;4096;20;1100100001001010010001001110;0000000000000000010001001110;386594
28;1;4096;20;1011101110110010111111001101;0000000000000000111111001101;308236
28;1;4096;20;0101000101011101010010010100;1111111111111111111111111111;303829
29;1;4096;20;10011011010011100011001100111;00000000000000000011001100111;325859
29;1;4096;20;10011011010011100011001100111;00000000000000000011001100111;326007
29;1;4096;20;01111010001000111111111111010;00000000000000000011111111010;333147
29;1;4096;20;01000110110001101000100111010;00000000000000001000100111010;327836
29;1;4096;20;11110010000100011001111011101;00000000000000000000000000101;433392
29;1;4096;20;01000011010101101110100011011;00000000000000000110100011011;342417
29;1;4096;20;10001000110001011100110111101;00000000000000000100110111101;330097
29;1;4096;20;01111001110110100001111110101;00000000000000000001111110101;340373
29;1;4096;20;11101001000101001100001111000;00000000000000001100001111000;344044
29;1;4096;20;10111101001010111001000000011;00000000000000001001000000011;378884
29;1;4096;20;10101001001101001100001101111;00000000000000000000001101111;322125
29;1;4096;20;01101011101011001011010111111;00000000000000000011010111111;318632
29;1;4096;20;00000101100101001001011010000;00000000000000001001011010000;334996
29;1;4096;20;01111101111110111110110101010;00000000000000000010110101010;522048
29;1;4096;20;11010000101111000010000011011;00000000000000000010000011011;332653
29;1;4096;20;00111001111010110011011010101;00000000000000000011011010101;332288
29;1;4096;20;01100100010011111110101111100;00000000000000000110101111100;328593
29;1;4096;20;00011011111111010110110111001;00000000000000000110110111001;325684
29;1;4096;20;11111010011110001111001010110;00000000000000000111001010110;384609
29;1;4096;20;01010001110000111100000011001;00000000000000001100000011001;335865
29;1;4096;20;00111011000010101001011000111;00000000000000000001011000111;332888
29;1;4096;20;00010001110100000111100110000;00000000000000000111100110000;319143
29;1;4096;20;10001111100101111001011000010;00000000000001001001011000010;333569
29;1;4096;20;10010000111101001111000001110;00000000000000000011000001110;317494
29;1;4096;20;11101111100001110101101001001;00000000000000000101101001001;319952
29;1;4096;20;11000000011000110110011011101;00000000000000000110011011101;326105
29;1;4096;20;01001110110001000111010110101;00000000000000000111010110101;446411
29;1;4096;20;01000011111001001101000100101;00000000000000000101000100101;334152
29;1;4096;20;01000000010000000100101110011;00000000000000000100101110011;330263
29;1;4096;20;10101101001000100111101110111;00000000000000000111101110111;335821
29;1;4096;20;11001111111101011101110100101;00000000000000000101110100101;334567
29;1;4096;20;01100000010111010111001001000;00000000000000000000000001000;364358
29;1;4096;20;00001110110000110101000001010;00000000000000000101000001010;477430
29;1;4096;20;11101010100000101010111100111;00000000000000000010111100111;342673
29;1;4096;20;01110100101100000100001000110;00000000000000000100001000110;332446
29;1;4096;20;01100111110011000111110001000;00000000000000000111110001000;327810
29;1;4096;20;10000110100110100100011100100;00000000000000000100011100100;329767
29;1;4096;20;11111111001110100100110110111;00000000000000000100110110111;319860
29;1;4096;20;01010111111001000010001101000;00000000000000000010001101000;368517
29;1;4096;20;10001111000111011100000011100;00000000000000001100000011100;325518
29;1;4096;20;11010000001011010100110011010;00000000000000000100110011010;323039
29;1;4096;20;01101010011001011001001101101;00000000000000000001001101101;327566
29;1;4096;20;01001001100010110010001000110;00000000000000000010001000110;330380
29;1;4096;20;11010110010010101111101000100;00000000000000001111101000100;327938
29;1;4096;20;10100001110011101110011111001;00000000000000000110011111001;327077
29;1;4096;20;11011001110110000101110010010;00000000000000000101110010010;324649
29;1;4096;20;01101110110001110110101000101;00000000000000000110101000101;338562
