bit_count;stride;training_length;input;output;runtime
1;64;40;1;1;110308
1;64;40;1;1;114361
1;64;40;0;0;134838
1;64;40;1;1;132401
1;64;40;0;0;122246
1;64;40;1;1;124056
1;64;40;1;1;138328
1;64;40;0;0;115555
1;64;40;0;0;117113
1;64;40;0;1;107477
1;64;40;1;0;145532
1;64;40;1;1;131576
1;64;40;1;1;140529
1;64;40;1;1;123493
1;64;40;1;1;125234
1;64;40;1;1;118184
1;64;40;1;1;134051
1;64;40;0;0;139574
1;64;40;0;1;115786
1;64;40;1;1;139429
1;64;40;0;0;114826
1;64;40;0;1;130177
1;64;40;0;0;129751
1;64;40;1;0;114190
1;64;40;0;0;119767
1;64;40;0;0;125144
1;64;40;0;0;134455
1;64;40;1;1;141771
1;64;40;0;0;132600
1;64;40;0;0;108304
1;64;40;1;1;108113
1;64;40;0;0;118908
1;64;40;1;1;105502
1;64;40;0;0;123191
1;64;40;1;1;115635
1;64;40;0;0;115854
1;64;40;0;0;141159
1;64;40;1;1;124967
1;64;40;0;0;134230
1;64;40;0;0;138981
1;64;40;0;0;139172
1;64;40;0;0;123020
1;64;40;1;1;113389
1;64;40;0;0;123356
1;64;40;1;1;124058
1;64;40;1;1;108418
1;64;40;1;0;106550
1;64;40;0;1;142545
1;64;40;0;0;143429
1;64;40;1;1;132029
1;64;40;0;1;110069
1;64;40;1;1;113510
1;64;40;1;1;124180
1;64;40;1;1;106983
1;64;40;0;0;154151
1;64;40;1;1;116738
1;64;40;0;0;113759
1;64;40;0;0;117822
1;64;40;0;0;114815
1;64;40;0;1;133438
1;64;40;0;1;107313
1;64;40;1;1;126360
1;64;40;1;1;125809
1;64;40;0;0;124757
1;64;40;0;0;116055
1;64;40;1;1;123260
1;64;40;1;1;115580
1;64;40;0;1;125654
1;64;40;1;1;136712
1;64;40;1;1;155090
1;64;40;1;1;135630
1;64;40;1;1;135805
1;64;40;0;1;123658
1;64;40;1;1;118129
1;64;40;1;1;151431
1;64;40;1;0;139143
1;64;40;1;0;141183
1;64;40;1;1;112598
1;64;40;1;1;132301
1;64;40;0;0;135239
1;64;40;1;1;128357
1;64;40;0;0;141699
1;64;40;1;1;117590
1;64;40;0;0;110854
1;64;40;1;1;176648
1;64;40;0;1;123002
1;64;50;1;1;158891
1;64;50;1;1;118479
1;64;50;0;0;137660
1;64;50;0;0;154926
1;64;50;1;1;116496
1;64;50;1;1;128492
1;64;50;1;0;120950
1;64;50;1;1;146403
1;64;50;0;0;121403
1;64;50;1;1;130309
1;64;50;1;1;120214
1;64;50;1;1;139300
