bit_count;stride;training_length;input;output;runtime
1;64;50;0;1;142435
1;64;50;0;0;144206
1;64;50;1;1;132980
1;64;50;0;0;137571
1;64;50;1;1;194095
1;64;50;0;0;168567
1;64;50;1;1;157124
1;64;50;0;0;152662
1;64;50;0;0;201952
1;64;50;1;1;144781
1;64;50;0;0;163992
1;64;50;0;0;142077
1;64;50;0;1;202013
1;64;50;0;0;151344
1;64;50;1;1;218279
1;64;50;0;0;249659
1;64;50;1;1;169388
1;64;50;1;1;168133
1;64;50;1;1;180102
1;64;50;0;0;168632
1;64;50;0;0;173860
1;64;50;1;0;173118
1;64;50;0;0;191493
1;64;50;1;1;223009
1;64;50;1;1;185300
1;64;50;1;1;185986
1;64;50;0;0;158292
1;64;50;1;1;193688
1;64;50;0;0;185961
1;64;50;0;0;184572
1;64;50;0;0;190231
1;64;50;0;0;185202
1;64;50;0;0;174600
1;64;50;1;1;180047
1;64;50;1;1;167811
1;64;50;0;0;175645
1;64;50;0;0;196120
1;64;50;1;1;184416
1;64;50;1;0;184456
1;64;50;0;0;169505
1;64;50;1;1;170219
1;64;50;1;1;208307
1;64;50;1;1;171186
1;64;50;1;1;163659
1;64;50;0;0;143213
1;64;50;1;1;149335
1;64;50;1;1;143733
1;64;50;1;1;181160
1;64;50;1;1;132406
1;64;50;1;1;200476
1;64;50;1;1;216664
1;64;50;0;0;178821
1;64;50;1;1;144462
1;64;50;0;0;192760
1;64;50;1;1;136586
1;64;50;0;0;151143
1;64;50;1;1;156443
1;64;50;0;0;152843
2;64;0;11;11;115671
2;64;0;11;11;107254
2;64;0;10;10;122234
2;64;0;10;10;145496
2;64;0;01;01;173405
2;64;0;11;11;118838
2;64;0;01;01;142637
2;64;0;01;01;119534
2;64;0;00;00;151254
2;64;0;11;11;130761
2;64;0;11;11;134581
2;64;0;11;11;125424
2;64;0;00;01;118360
2;64;0;10;10;121918
2;64;0;11;11;125868
2;64;0;01;01;143872
2;64;0;00;01;136559
2;64;0;01;01;137228
2;64;0;10;10;128733
2;64;0;01;11;131611
2;64;0;11;11;127112
2;64;0;00;01;125252
2;64;0;10;10;135260
2;64;0;10;10;135677
2;64;0;01;01;134796
